samplerate,acc_gx,acc_gy,acc_gz,gyro_pdsx,gyro_dpsy,gyro_dpsz
50,-0.3863525,0.8806152,0.1254883,3.954198,5.160306,1.40458
50,-0.4312744,0.894165,0.1568604,9.267176,4.687023,2.946565
50,-0.4200439,0.8983154,0.2196045,10.25954,2.10687,6.366412
50,-0.3710938,0.8796387,0.2196045,9.343512,-7.19084,4.885496
50,-0.3132324,0.9267578,0.1882324,9.816793,-10.51908,3.358779
50,-0.3131104,0.9748535,0.1568604,7.938931,-7.160306,-0.9160305
50,-0.3430176,0.9442139,0.1568604,0.9465649,-0.4122137,1.923664
50,-0.3446045,0.9080811,0.1568604,-0.01526718,0.3053435,2.671756
50,-0.3538818,0.883667,0.1568604,3.236641,0.6717557,-1.694656
50,-0.3856201,0.9429932,0.1568604,7.496183,0.519084,-2.396947
50,-0.3857422,0.9737549,0.1568604,9.022901,-0.9007633,-0.1221374
50,-0.3227539,0.9302979,0.1254883,3.755725,-3.145038,-0.8854962
50,-0.3306885,0.9005127,0.1254883,3.251908,-1.160305,-5.374046
50,-0.3591309,0.8907471,0.1882324,6.992366,-2.015267,-6.671756
50,-0.3977051,0.9040527,0.2196045,10.1374,-4.351145,-4.351145
50,-0.3493652,0.9388428,0.1882324,11.74046,-11.60305,1.694656
50,-0.2897949,0.9177246,0.1254883,7.938931,-12,0.5648855
50,-0.3092041,0.8986816,0.1254883,6.152672,-5.343512,-5.755725
50,-0.3414307,0.9145508,0.1568604,6.839694,-3.175573,-5.801527
50,-0.373291,0.9508057,0.1568604,6.549618,-4.183206,-1.755725
50,-0.3381348,0.9510498,0.1568604,4.70229,-7.358778,-0.09160306
50,-0.2961426,0.9306641,0.1254883,2.549618,-8.80916,-4.152672
50,-0.3125,0.9453125,0.1254883,2.122137,-7.328244,-4.610687
50,-0.3443604,0.9631348,0.09411621,0.6412213,-5.603054,-0.6717557
50,-0.3619385,0.9577637,0.09411621,-4.687023,-0.5496183,3.099237
50,-0.3258057,0.8864746,0.1882324,0.351145,-5.633588,-0.1374046
50,-0.4283447,0.8968506,0.1568604,6.045802,-0.4122137,-2.748092
50,-0.4224854,0.9088135,0.1568604,8.091603,-3.51145,-1.587786
50,-0.3701172,0.9111328,0.1254883,7.572519,-8,-3.954198
50,-0.3343506,0.8999023,0.1254883,5.221374,-8.488549,-13.9084
50,-0.3457031,0.8952637,0.1254883,5.541985,-7.114504,-17.03817
50,-0.3803711,0.916748,0.1568604,8.259542,-5.633588,-15.1145
50,-0.3726807,0.9226074,0.1882324,8.80916,-6.534351,-12.30534
50,-0.3243408,0.8937988,0.1568604,6.152672,-7.923664,-15.14504
50,-0.34729,0.8817139,0.1568604,5.374046,-5.328244,-19.22137
50,-0.3922119,0.8756104,0.1882324,6.091603,-3.29771,-17.40458
50,-0.4034424,0.8995361,0.1882324,7.282443,-3.419847,-13.78626
50,-0.3493652,0.9187012,0.1568604,4.366412,-3.832061,-8.900764
50,-0.3308105,0.9111328,0.1254883,0.351145,-0.3206107,-10.91603
50,-0.4023438,0.9101563,0.1254883,-1.419847,8.305344,-12.80916
50,-0.444458,0.9241943,0.1568604,-0.5496183,10.07634,-9.694656
50,-0.442627,0.9321289,0.1882324,0.2137405,6.992366,-4.015267
50,-0.3894043,0.9208984,0.1568604,-0.7022901,2.870229,-3.664122
50,-0.3630371,0.8894043,0.1254883,-1.328244,2.473282,-6.503817
50,-0.3817139,0.8739014,0.1568604,0.5648855,3.969466,-6.335878
50,-0.4343262,0.8685303,0.1882324,6.061069,5.450382,-1.587786
50,-0.4000244,0.8969727,0.1568604,10.61069,3.007634,2.427481
50,-0.3413086,0.8891602,0.09411621,11.9084,-1.19084,0.3053435
50,-0.3701172,0.8536377,0.06274414,11.51145,3.40458,-4.122138
50,-0.3999023,0.8361816,0.06274414,12.76336,9.419847,-4
50,-0.4290771,0.8258057,0.1254883,13.25191,11.80153,-3.068702
50,-0.3934326,0.8115234,0.09411621,10.9313,8.045801,-2.549618
50,-0.3352051,0.7697754,0.06274414,6.519084,5.419847,-5.587786
50,-0.3696289,0.7703857,0.06274414,5.007634,9.679389,-9.419847
50,-0.3989258,0.8106689,0.09411621,5.847328,10.21374,-5.068702
50,-0.4154053,0.8312988,0.1254883,3.343511,6.503817,1.40458
50,-0.3768311,0.8415527,0.09411621,-0.6564885,1.496183,1.648855
50,-0.3994141,0.8536377,0.09411621,-4.717557,0.9770992,-4.793893
50,-0.442749,0.8746338,0.1568604,-4.549618,-1.145038,-4.687023
50,-0.4406738,0.8990479,0.1882324,-1.954198,-5.435114,-2.916031
50,-0.3572998,0.9104004,0.1254883,-1.709924,-10.24428,-0.04580153
50,-0.3339844,0.8863525,0.09411621,-4.534351,-7.816794,-1.89313
50,-0.3806152,0.8580322,0.1568604,-3.877863,-2.396947,-4.045802
