samplerate,acc_gx,acc_gy,acc_gz,gyro_pdsx,gyro_dpsy,gyro_dpsz
50,-0.722168,-0.3422852,-0.0001220703,32.47328,-15.58779,-4.793893
50,-0.7039795,-0.3493652,-0.0001220703,32.29008,-16.24427,-8.366412
50,-0.6933594,-0.3574219,0,30.77863,-16.53435,-10.36641
50,-0.6987305,-0.385376,0.03137207,27.45038,-15.87786,-12.68702
50,-0.7050781,-0.4071045,0.03137207,25.57252,-15.67939,-13.69466
50,-0.7114258,-0.4383545,0.06274414,23.96947,-15.55725,-14.77863
50,-0.7094727,-0.4477539,0.06274414,23.74046,-15.93893,-15.20611
50,-0.7005615,-0.4526367,0.06274414,23.57252,-15.96947,-15.78626
50,-0.6982422,-0.4483643,0.06274414,23.87786,-15.72519,-15.66412
50,-0.6806641,-0.4346924,0.06274414,24.03053,-16.54962,-14.1374
50,-0.6650391,-0.4251709,0.06274414,23.38931,-16.90076,-13.22137
50,-0.6484375,-0.4227295,0.06274414,21.17557,-17.17557,-12.82443
50,-0.6381836,-0.4180908,0.06274414,19.89313,-17.81679,-13.35878
50,-0.6450195,-0.4337158,0.09411621,16.71756,-16.62595,-16.16794
50,-0.6988525,-0.4643555,0.09411621,14.70229,-13.83206,-18.33588
50,-0.7918701,-0.5303955,0.1568604,11.52672,-12.50382,-18.79389
50,-0.8435059,-0.569458,0.1882324,9.78626,-13.29771,-18.39695
50,-0.9007568,-0.6268311,0.2196045,5.022901,-12.15267,-20.54962
50,-1.145142,-0.7644043,0.3450928,0.04580153,-1.725191,-24.13741
50,-1.295044,-0.803833,0.4078369,2.717557,-5.526718,-17.37405
50,-1.144409,-0.6973877,0.3450928,12.59542,-30.30534,-11.09924
50,-0.864502,-0.4639893,0.2823486,18.18321,-38.0458,-7.068702
50,-0.8515625,-0.4053955,0.3137207,22.68702,-20.50382,-8.396947
50,-1.026367,-0.3995361,0.439209,28.54962,-9.175572,1.709924
50,-0.9698486,-0.3516846,0.3764648,38.45802,-24.21374,12.44275
50,-0.857666,-0.2883301,0.3450928,35.17557,-22.10687,15.29771
50,-0.8323975,-0.2650146,0.3450928,25.80153,-15.1145,11.78626
50,-0.8444824,-0.2543945,0.3764648,21.0229,-8.320611,8.519084
50,-0.8463135,-0.2355957,0.3764648,17.22137,-2.503817,7.969466
50,-0.7889404,-0.2113037,0.3450928,13.63359,-0.9770992,9.587787
50,-0.7290039,-0.2072754,0.3137207,4.59542,1.89313,9.358779
50,-0.6397705,-0.2248535,0.2509766,-2.335878,4.48855,5.801527
50,-0.6053467,-0.2507324,0.2509766,-10.50382,9.541985,-4.320611
50,-0.5769043,-0.2940674,0.2509766,-13.41985,11.80153,-11.43511
50,-0.5563965,-0.3144531,0.2196045,-14.15267,12.73282,-20.53435
50,-0.5449219,-0.3382568,0.2196045,-13.72519,13.40458,-28.12214
50,-0.5402832,-0.348877,0.2196045,-12.71756,13.26718,-31.61832
50,-0.5406494,-0.3598633,0.2196045,-12.38168,13.32824,-34.0458
50,-0.55896,-0.3748779,0.2196045,-11.14504,13.26718,-35.92366
50,-0.5704346,-0.3809814,0.2196045,-10.0916,12.48855,-35.52672
50,-0.5825195,-0.3809814,0.2196045,-9.099236,11.43511,-33.67939
50,-0.6071777,-0.3989258,0.2509766,-10.07634,11.8626,-31.03817
50,-0.6342773,-0.4351807,0.2823486,-10.06107,10.10687,-27.23664
50,-0.6544189,-0.461792,0.2823486,-9.435115,8.549619,-26.07634
50,-0.8028564,-0.6392822,0.3764648,-4.763359,2.290076,-30.06107
50,-0.8084717,-0.6799316,0.3764648,-1.694656,2.061069,-34.42748
50,-0.8953857,-0.5744629,0.1568604,31.22137,-9.862596,-21.0687
50,-0.9223633,-0.5909424,0.1568604,15.12977,5.89313,-10.22901
50,-0.5765381,-0.3804932,0.09411621,27.29771,-9.496183,30.36641
50,-0.517334,-0.3469238,0.06274414,25.74046,-10.70229,33.25191
50,-0.4874268,-0.3575439,0.1254883,1.129771,-19.26718,22.45802
50,-0.5070801,-0.3751221,0.1568604,1.221374,-18.8855,17.63359
50,-0.5153809,-0.3815918,0.1568604,1.419847,-18.03053,15.20611
50,-0.5449219,-0.4064941,0.1882324,1.251908,-15.70992,11.80153
50,-0.5925293,-0.4311523,0.2196045,0.7480916,-12.99237,10.24428
