samplerate,acc_gx,acc_gy,acc_gz,gyro_pdsx,gyro_dpsy,gyro_dpsz
50,0.4276123,-0.9255371,-0.03149414,-0.4274809,4.610687,-2.778626
50,0.4239502,-0.9200439,-0.03149414,-1.480916,3.923664,-4.793893
50,0.4245605,-0.9212646,-0.03149414,-2.259542,3.648855,-5.08397
50,0.4320068,-0.9215088,-0.03149414,-2.122137,3.618321,-4.977099
50,0.4346924,-0.9104004,-0.03149414,0.03053435,2.946565,-3.358779
50,0.4477539,-0.9093018,-0.03149414,0.7633588,2.198473,-1.801527
50,0.458252,-0.9185791,-0.03149414,0.8396947,3.129771,-0.7938932
50,0.4581299,-0.9206543,-0.03149414,0.6412213,4.503817,-1.832061
50,0.4501953,-0.9125977,-0.03149414,0.5801527,5.908397,-3.496183
50,0.449585,-0.9110107,-0.03149414,0.7175573,5.832061,-3.801527
50,0.4500732,-0.9053955,-0.03149414,1.038168,5.221374,-3.496183
50,0.4455566,-0.90271,-0.03149414,0.7022901,4.656488,-2.931298
50,0.4447021,-0.9066162,-0.03149414,0.3206107,3.572519,-1.358779
50,0.4433594,-0.9118652,-0.03149414,0.3969466,3.312977,-0.7938932
50,0.4454346,-0.9163818,-0.03149414,1.206107,3.343511,-0.1984733
50,0.4477539,-0.9143066,-0.03149414,1.312977,3.89313,-0.1984733
50,0.4534912,-0.9121094,-0.03149414,0.7022901,4.687023,-0.2137405
50,0.451416,-0.9211426,-0.03149414,0.7938932,5.389313,-0.9160305
50,0.4528809,-0.9146729,-0.03149414,1.435115,5.282443,-1.114504
50,0.4465332,-0.9091797,-0.03149414,0.6564885,5.78626,-1.664122
50,0.4442139,-0.9129639,-0.03149414,0.1374046,5.389313,-1.618321
50,0.4460449,-0.9245605,-0.03149414,0.07633588,4.473282,-1.526718
50,0.4493408,-0.9315186,-0.03149414,0.778626,4.580153,-1.908397
50,0.4456787,-0.9331055,-0.03149414,2.885496,5.465649,-3.236641
50,0.4396973,-0.927002,-0.0001220703,4.48855,5.40458,-4.229008
50,0.4396973,-0.9077148,-0.0001220703,6.167939,3.709924,-4.961832
50,0.4448242,-0.8973389,-0.03149414,5.984733,2.305344,-4.839694
50,0.4482422,-0.8980713,-0.03149414,4.335878,1.160305,-4.061069
50,0.4470215,-0.9036865,-0.0001220703,3.40458,0.7480916,-3.40458
50,0.4470215,-0.9099121,-0.0001220703,3.068702,-0.351145,-3.038168
50,0.4473877,-0.9095459,-0.03149414,3.328244,-1.29771,-3.129771
50,0.4526367,-0.9000244,-0.03149414,2.885496,-2.076336,-3.114504
50,0.4588623,-0.897583,-0.06286621,1.526718,-1.832061,-2.900763
50,0.4632568,-0.9055176,-0.03149414,0.1068702,-0.2900763,-2.687023
50,0.4649658,-0.9124756,-0.03149414,0.4732825,0.519084,-2.412214
50,0.4638672,-0.9160156,-0.03149414,2.335878,1.083969,-2.091603
50,0.4645996,-0.9140625,-0.03149414,3.358779,1.496183,-1.969466
50,0.449585,-0.9077148,-0.03149414,4.38168,2.656489,-1.847328
50,0.4555664,-0.9029541,-0.03149414,4.748092,2.045802,-1.160305
50,0.4631348,-0.9008789,-0.03149414,3.832061,1.832061,-0.961832
50,0.4626465,-0.8997803,-0.03149414,2.839695,2.183206,-1.068702
50,0.4606934,-0.9035645,-0.03149414,1.816794,2.70229,-1.083969
50,0.4572754,-0.9067383,-0.03149414,1.938931,2.992366,-0.8396947
50,0.4521484,-0.9090576,-0.03149414,2.80916,3.267176,0.0610687
50,0.4488525,-0.9102783,-0.03149414,3.29771,3.206107,0.7633588
50,0.4486084,-0.9100342,-0.03149414,3.664122,2.854962,1.480916
50,0.447876,-0.909668,-0.03149414,3.465649,2.732824,1.480916
50,0.4484863,-0.9088135,-0.03149414,2.961832,2.381679,1.282443
50,0.4506836,-0.9102783,-0.03149414,2.610687,2.167939,1.038168
50,0.4512939,-0.9105225,-0.03149414,2.549618,1.877863,0.8091603
50,0.4517822,-0.9095459,-0.03149414,2.564885,1.603053,0.8549618
50,0.4525146,-0.9086914,-0.03149414,2.473282,1.343511,1.099237
50,0.4532471,-0.9094238,-0.03149414,2.335878,1.236641,1.114504
50,0.4512939,-0.9112549,-0.03149414,2.290076,1.099237,1.038168
50,0.4523926,-0.9108887,-0.03149414,2.335878,0.8396947,1.053435
50,0.4573975,-0.9107666,-0.03149414,2.198473,0.5954198,0.9465649
50,0.458252,-0.9129639,-0.03149414,2.10687,0.8854962,0.6412213
50,0.4554443,-0.916748,-0.03149414,2.412214,1.587786,0.3358779
50,0.4517822,-0.9211426,-0.03149414,2.80916,1.938931,0.1679389
50,0.4484863,-0.9211426,-0.03149414,3.847328,1.969466,-0.1221374
50,0.4471436,-0.914917,-0.03149414,4.412214,1.938931,-0.351145
50,0.4472656,-0.9105225,-0.03149414,4.198473,2.274809,-0.7175573
50,0.4494629,-0.9090576,-0.03149414,3.083969,2.931298,-1.038168
50,0.449707,-0.9112549,-0.03149414,2.48855,3.312977,-1.221374
50,0.4503174,-0.9150391,-0.03149414,2.290076,3.664122,-1.374046
50,0.4486084,-0.9143066,-0.03149414,2.656489,3.78626,-1.480916
50,0.4477539,-0.9099121,-0.03149414,2.854962,3.557252,-1.206107
